subject,native_lang,age,gender,trial,story,reaction_time,response_a,response_b,response_c,response_d,report_a,report_b,report_c,tag_a,tag_b,tag_c,exhaustive_seen,mention_one_high_seen,mention_one_low_seen,mention_some_high_seen,mention_some_low_seen,false_report_seen,none_of_above_seen,exhaustive_chosen,mention_one_high_chosen,mention_one_low_chosen,mention_some_high_chosen,mention_some_low_chosen,false_report_chosen,none_of_above_chosen
A2ZAORW27PCSU4,ENGLISH,27,female,test,test_coffee,2639,0,0,1,0,Cafes A and B.,Cafe E.,"Cafes A, B, C, D and E.",ms-h,mo-l,exh,1,0,1,1,0,0,1,1,0,0,0,0,0,0
A2ZAORW27PCSU4,ENGLISH,27,female,test,test_hair,3202,0,0,1,0,"Stylists A, B, C, D and E.",Stylists A and B.,Stylist E.,exh,ms-h,mo-l,1,0,1,1,0,0,1,0,0,1,0,0,0,0
A2ZAORW27PCSU4,ENGLISH,27,female,control,control_what,11595,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,0,1,0,0,0,0
A2ZAORW27PCSU4,ENGLISH,27,female,test,test_shoes,1969,0,1,0,0,Stores D and E.,"Stores A, B, C, D and E.",Store F.,ms-l,exh,fa,1,0,0,0,1,0,1,1,0,0,0,0,0,0
A2ZAORW27PCSU4,ENGLISH,27,female,test,test_dentist,5473,0,0,1,0,Dentists A and B.,Dentist A.,Dentist E.,ms-h,mo-h,mo-l,0,1,1,1,0,0,1,0,0,1,0,0,0,0
A2ZAORW27PCSU4,ENGLISH,27,female,control,control_how,53016,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,0,1,0,0,0,0
A2ZAORW27PCSU4,ENGLISH,27,female,test,test_books,4329,0,0,1,0,"Bookstores A, B, C, D and E.",Bookstores D and E.,Bookstores A and B.,exh,ms-l,ms-h,1,0,0,1,1,0,1,0,0,0,1,0,0,0
A2ZAORW27PCSU4,ENGLISH,27,female,control,control_when,3779,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,0,0,1,0,0,0
A2ZAORW27PCSU4,ENGLISH,27,female,test,test_yarn,1897,0,1,0,0,Stall A.,"Stalls A, B, C, D and E.",Stalls D and E.,mo-h,exh,ms-l,1,1,0,0,1,0,1,1,0,0,0,0,0,0
A2ZAORW27PCSU4,ENGLISH,27,female,control,control_why,1955,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1,0,0,0,0,0,0
A2ZAORW27PCSU4,ENGLISH,27,female,exit_quest,NA,17034,GOOD KNOWLEGE,NO,NICE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALJ70B2J04YR7,English,50,female,consent,NA,69543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALJ70B2J04YR7,English,50,female,train,train_m,46408,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALJ70B2J04YR7,English,50,female,train,train_f,41806,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALJ70B2J04YR7,English,50,female,test,test_dentist,63607,0,0,0,1,Dentists A and B.,Dentist A.,Dentists D and E.,ms-h,mo-h,ms-l,0,1,0,1,1,0,1,0,0,0,0,0,0,1
ALJ70B2J04YR7,English,50,female,test,test_hair,33728,0,0,0,1,Stylists A and B.,Stylist A.,Stylists D and E.,ms-h,mo-h,ms-l,0,1,0,1,1,0,1,0,0,0,0,0,0,1
ALJ70B2J04YR7,English,50,female,control,control_how,44351,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,0,0,0,0,0,1
ALJ70B2J04YR7,English,50,female,test,test_yarn,30485,0,0,0,1,Stalls D and E.,Stall E.,Stalls A and B.,ms-l,mo-l,ms-h,0,0,1,1,1,0,1,0,0,0,0,0,0,1
ALJ70B2J04YR7,English,50,female,test,test_books,33447,0,0,0,1,Bookstores A and B.,Bookstores D and E.,Bookstore A.,ms-h,ms-l,mo-h,0,1,0,1,1,0,1,0,0,0,0,0,0,1
ALJ70B2J04YR7,English,50,female,control,control_when,49618,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,0,0,0,0,0,1
ALJ70B2J04YR7,English,50,female,test,test_shoes,28904,0,0,0,1,Stores D and E.,Store E.,"Stores A, B, C, D and E.",ms-l,mo-l,exh,1,0,1,0,1,0,1,0,0,0,0,0,0,1
ALJ70B2J04YR7,English,50,female,control,control_why,42514,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,1
ALJ70B2J04YR7,English,50,female,test,test_coffee,16446,0,0,0,1,Cafes D and E.,Cafe E.,Cafe A.,ms-l,mo-l,mo-h,0,1,1,0,1,0,1,0,0,0,0,0,0,1
ALJ70B2J04YR7,English,50,female,control,control_what,29041,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,0,0,0,0,0,1
ALJ70B2J04YR7,English,50,female,exit_quest,NA,96588,No.  Both questions would propagate answers of restaurants that are located in town that serve a brunch.,Yes.  I thought I was fine until the Luke Skywalker question.  He answered correctly%2C but he didn't really KNOW.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJW3PL5UDH4BP,English,35,male,consent,NA,26861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJW3PL5UDH4BP,English,35,male,train,train_m,77767,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJW3PL5UDH4BP,English,35,male,train,train_f,61255,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJW3PL5UDH4BP,English,35,male,test,test_dentist,56649,0,0,0,1,Dentist E.,Dentists D and E.,Dentists A and B.,mo-l,ms-l,ms-h,0,0,1,1,1,0,1,0,0,0,0,0,0,1
AJW3PL5UDH4BP,English,35,male,test,test_yarn,35937,1,1,1,0,Stall A.,"Stalls A, B, C, D and E.",Stalls A and B.,mo-h,exh,ms-h,1,1,0,1,0,0,1,1,1,0,1,0,0,0
AJW3PL5UDH4BP,English,35,male,control,control_why,27458,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,1,0,1,0,0,0
AJW3PL5UDH4BP,English,35,male,test,test_shoes,42060,1,0,0,0,Store A.,Stores D and E.,Store F.,mo-h,ms-l,fa,0,1,0,0,1,0,1,0,1,0,0,0,0,0
AJW3PL5UDH4BP,English,35,male,control,control_how,44789,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,0,0,0,0,0
AJW3PL5UDH4BP,English,35,male,test,test_books,37904,1,0,0,0,Bookstores A and B.,Bookstore E.,Bookstores D and E.,ms-h,mo-l,ms-l,0,0,1,1,1,0,1,0,0,0,1,0,0,0
AJW3PL5UDH4BP,English,35,male,test,test_hair,25176,0,0,1,0,Stylists D and E.,"Stylists A, B, C, D and E.",Stylist A.,ms-l,exh,mo-h,1,1,0,0,1,0,1,0,1,0,0,0,0,0
AJW3PL5UDH4BP,English,35,male,control,control_when,63566,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,0,0,0,0,0
AJW3PL5UDH4BP,English,35,male,test,test_coffee,12256,0,1,0,0,Cafes D and E.,Cafe A.,Cafe E.,ms-l,mo-h,mo-l,0,1,1,0,1,0,1,0,1,0,0,0,0,0
AJW3PL5UDH4BP,English,35,male,control,control_what,25995,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,0,0,0,0,0
AJW3PL5UDH4BP,English,35,male,exit_quest,NA,78959,No%2C its a restatement of the same question.,a little%2C alot of reading small text,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3O6OQEIHB2MYB,English,34,male,consent,NA,72383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3O6OQEIHB2MYB,English,34,male,train,train_f,47843,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3O6OQEIHB2MYB,English,34,male,train,train_m,52400,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3O6OQEIHB2MYB,English,34,male,test,test_shoes,50873,0,0,0,1,Store A.,Stores D and E.,Stores A and B.,mo-h,ms-l,ms-h,0,1,0,1,1,0,1,0,0,0,0,0,0,1
A3O6OQEIHB2MYB,English,34,male,test,test_dentist,90351,0,0,0,1,Dentist F.,Dentist E.,Dentists D and E.,fa,mo-l,ms-l,0,0,1,0,1,0,1,0,0,0,0,0,0,1
A3O6OQEIHB2MYB,English,34,male,control,control_what,37569,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,1
A3O6OQEIHB2MYB,English,34,male,test,test_yarn,44071,0,1,0,0,Stalls D and E.,Stalls A and B.,Stall E.,ms-l,ms-h,mo-l,0,0,1,1,1,0,1,0,0,0,1,0,0,0
A3O6OQEIHB2MYB,English,34,male,test,test_books,45090,0,0,1,0,Bookstore F.,"Bookstores A, B, C, D and E.",Bookstores A and B.,fa,exh,ms-h,1,0,0,1,0,0,1,0,0,0,1,0,0,0
A3O6OQEIHB2MYB,English,34,male,control,control_how,30376,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,1,0,0,0
A3O6OQEIHB2MYB,English,34,male,test,test_coffee,10849,0,0,1,0,Cafe E.,Cafes D and E.,Cafes A and B.,mo-l,ms-l,ms-h,0,0,1,1,1,0,1,0,0,0,1,0,0,0
A3O6OQEIHB2MYB,English,34,male,control,control_when,46037,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,1,0,0,0
A3O6OQEIHB2MYB,English,34,male,test,test_hair,12318,0,0,1,0,"Stylists A, B, C, D and E.",Stylist F.,Stylists A and B.,exh,fa,ms-h,1,0,0,1,0,0,1,0,0,0,1,0,0,0
A3O6OQEIHB2MYB,English,34,male,control,control_why,28962,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,1,0,0,0
A3O6OQEIHB2MYB,English,34,male,exit_quest,NA,50379,No its basically the same question.,Not at all. Just basic problem solving ,thank you!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3EN5H82IBTJGF,English,29,female,consent,NA,47580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3EN5H82IBTJGF,English,29,female,train,train_f,43243,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3EN5H82IBTJGF,English,29,female,train,train_m,2275,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3EN5H82IBTJGF,English,29,female,test,test_yarn,46577,0,0,0,1,"Stalls A, B, C, D and E.",Stall A.,Stalls D and E.,exh,mo-h,ms-l,1,1,0,0,1,0,1,0,0,0,0,0,0,1
A3EN5H82IBTJGF,English,29,female,test,test_coffee,33068,0,0,0,1,"Cafes A, B, C, D and E.",Cafe E.,Cafes D and E.,exh,mo-l,ms-l,1,0,1,0,1,0,1,0,0,0,0,0,0,1
A3EN5H82IBTJGF,English,29,female,control,control_why,33429,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,1
A3EN5H82IBTJGF,English,29,female,test,test_books,53456,1,1,1,0,Bookstores A and B.,"Bookstores A, B, C, D and E.",Bookstores D and E.,ms-h,exh,ms-l,1,0,0,1,1,0,1,1,0,0,1,1,0,0
A3EN5H82IBTJGF,English,29,female,control,control_when,54402,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1,0,0,1,1,0,0
A3EN5H82IBTJGF,English,29,female,test,test_shoes,40709,1,1,1,0,Store E.,Store A.,Store F.,mo-l,mo-h,fa,0,1,1,0,0,0,1,0,1,1,0,0,0,0
A3EN5H82IBTJGF,English,29,female,test,test_dentist,31216,1,1,1,0,Dentists A and B.,Dentist A.,Dentists D and E.,ms-h,mo-h,ms-l,0,1,0,1,1,0,1,0,1,0,1,1,0,0
A3EN5H82IBTJGF,English,29,female,control,control_what,29278,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,1,1,0,0
A3EN5H82IBTJGF,English,29,female,test,test_hair,31576,1,1,1,0,"Stylists A, B, C, D and E.",Stylist E.,Stylist A.,exh,mo-l,mo-h,1,1,1,0,0,0,1,1,1,1,0,0,0,0
A3EN5H82IBTJGF,English,29,female,control,control_how,34380,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,1,1,0,0,0,0
A3EN5H82IBTJGF,English,29,female,exit_quest,NA,153965,No. The questions have similar meaning to me.,Yes. Everyone knew pieces of I formation and almost no one knew the truth. So I could have checked all the boxes or no one and potentially have been correct.,Elaborate please. Instructions unclear when selecting. Like did not mention his father%2C did he know who he was?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2JS70VVJQW2GR,english,58,male,consent,NA,38071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2JS70VVJQW2GR,english,58,male,train,train_f,69843,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2JS70VVJQW2GR,english,58,male,train,train_m,82495,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2JS70VVJQW2GR,english,58,male,test,test_hair,181011,1,1,1,0,Stylist F.,Stylist A.,Stylists A and B.,fa,mo-h,ms-h,0,1,0,1,0,0,1,0,1,0,1,0,0,0
A2JS70VVJQW2GR,english,58,male,control,control_how,72631,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,1,0,1,0,0,0
A2JS70VVJQW2GR,english,58,male,test,test_books,47410,1,1,1,0,Bookstore F.,Bookstore A.,Bookstores D and E.,fa,mo-h,ms-l,0,1,0,0,1,0,1,0,1,0,0,1,0,0
A2JS70VVJQW2GR,english,58,male,test,test_dentist,38848,1,1,1,0,Dentists D and E.,Dentist E.,Dentist F.,ms-l,mo-l,fa,0,0,1,0,1,0,1,0,0,1,0,1,0,0
A2JS70VVJQW2GR,english,58,male,control,control_what,29845,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,1,0,1,0,0
A2JS70VVJQW2GR,english,58,male,test,test_coffee,6429,1,1,1,0,Cafes D and E.,Cafe A.,Cafe F.,ms-l,mo-h,fa,0,1,0,0,1,0,1,0,1,0,0,1,0,0
A2JS70VVJQW2GR,english,58,male,control,control_why,19792,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,0,0,1,0,0
A2JS70VVJQW2GR,english,58,male,test,test_yarn,13251,1,1,1,0,Stall A.,Stalls A and B.,Stalls D and E.,mo-h,ms-h,ms-l,0,1,0,1,1,0,1,0,1,0,1,1,0,0
A2JS70VVJQW2GR,english,58,male,test,test_shoes,33489,0,1,0,0,Store E.,Store A.,Stores A and B.,mo-l,mo-h,ms-h,0,1,1,1,0,0,1,0,1,0,0,0,0,0
A2JS70VVJQW2GR,english,58,male,control,control_when,50604,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,0,0,0,0,0
A2JS70VVJQW2GR,english,58,male,exit_quest,NA,26600,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A33UMG50QSJ7KS,english,28,female,consent,NA,44312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A33UMG50QSJ7KS,english,28,female,train,train_f,27460,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A33UMG50QSJ7KS,english,28,female,train,train_m,29591,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A33UMG50QSJ7KS,english,28,female,test,test_dentist,31380,0,0,0,1,Dentists A and B.,Dentist E.,Dentist F.,ms-h,mo-l,fa,0,0,1,1,0,0,1,0,0,0,0,0,0,1
A33UMG50QSJ7KS,english,28,female,test,test_books,25656,0,0,1,0,Bookstores D and E.,Bookstore F.,Bookstore A.,ms-l,fa,mo-h,0,1,0,0,1,0,1,0,1,0,0,0,0,0
A33UMG50QSJ7KS,english,28,female,control,control_why,42270,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,0,0,0,0,0
A33UMG50QSJ7KS,english,28,female,test,test_hair,17837,1,1,1,0,"Stylists A, B, C, D and E.",Stylists D and E.,Stylist A.,exh,ms-l,mo-h,1,1,0,0,1,0,1,1,1,0,0,1,0,0
A33UMG50QSJ7KS,english,28,female,control,control_what,15169,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1,1,0,0,1,0,0
A33UMG50QSJ7KS,english,28,female,test,test_coffee,32654,1,1,1,0,Cafes D and E.,Cafe E.,Cafe F.,ms-l,mo-l,fa,0,0,1,0,1,0,1,0,0,1,0,1,0,0
A33UMG50QSJ7KS,english,28,female,test,test_shoes,13428,1,1,1,0,Store A.,Stores A and B.,Stores D and E.,mo-h,ms-h,ms-l,0,1,0,1,1,0,1,0,1,0,1,1,0,0
A33UMG50QSJ7KS,english,28,female,control,control_how,16156,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,1,1,0,0
A33UMG50QSJ7KS,english,28,female,test,test_yarn,17181,1,1,1,0,Stalls A and B.,"Stalls A, B, C, D and E.",Stall A.,ms-h,exh,mo-h,1,1,0,1,0,0,1,1,1,0,1,0,0,0
A33UMG50QSJ7KS,english,28,female,control,control_when,26790,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,1,0,1,0,0,0
A33UMG50QSJ7KS,english,28,female,exit_quest,NA,27773,No I wouldn't they both warrant the same answer,Lengthy,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2PXJTMWGUE5DC,English,59,female,consent,NA,22919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2PXJTMWGUE5DC,English,59,female,train,train_m,70703,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2PXJTMWGUE5DC,English,59,female,train,train_f,46829,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2PXJTMWGUE5DC,English,59,female,test,test_dentist,94882,0,0,0,1,Dentists A and B.,Dentist A.,"Dentists A, B, C, D and E.",ms-h,mo-h,exh,1,1,0,1,0,0,1,0,0,0,0,0,0,1
A2PXJTMWGUE5DC,English,59,female,test,test_coffee,49818,1,1,1,0,Cafes D and E.,Cafe E.,Cafe A.,ms-l,mo-l,mo-h,0,1,1,0,1,0,1,0,1,1,0,1,0,0
A2PXJTMWGUE5DC,English,59,female,control,control_when,41990,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,1,0,1,0,0
A2PXJTMWGUE5DC,English,59,female,test,test_hair,40801,1,1,1,0,Stylist A.,Stylist F.,Stylists D and E.,mo-h,fa,ms-l,0,1,0,0,1,0,1,0,1,0,0,1,0,0
A2PXJTMWGUE5DC,English,59,female,test,test_yarn,60825,1,1,1,0,Stall F.,Stalls D and E.,"Stalls A, B, C, D and E.",fa,ms-l,exh,1,0,0,0,1,0,1,1,0,0,0,1,0,0
A2PXJTMWGUE5DC,English,59,female,control,control_how,48359,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,1,0,0,0,1,0,0
A2PXJTMWGUE5DC,English,59,female,test,test_books,82146,0,0,0,1,Bookstore E.,Bookstores A and B.,"Bookstores A, B, C, D and E.",mo-l,ms-h,exh,1,0,1,1,0,0,1,0,0,0,0,0,0,1
A2PXJTMWGUE5DC,English,59,female,control,control_why,48261,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,0,0,0,0,0,1
A2PXJTMWGUE5DC,English,59,female,test,test_shoes,50109,1,1,1,0,Store A.,Store E.,Stores A and B.,mo-h,mo-l,ms-h,0,1,1,1,0,0,1,0,1,1,1,0,0,0
A2PXJTMWGUE5DC,English,59,female,control,control_what,31956,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,1,1,0,0,0
A2PXJTMWGUE5DC,English,59,female,exit_quest,NA,92071,No%2C I think those are the same question. They both are asking where brunch is served.,Some of it was difficult and a little confusing because of the slight different way the stories were phrased.,Thank you.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1B84JJ7ATWVJA,English,49,male,consent,NA,36523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1B84JJ7ATWVJA,English,49,male,train,train_m,48573,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1B84JJ7ATWVJA,English,49,male,train,train_f,42661,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1B84JJ7ATWVJA,English,49,male,test,test_dentist,82308,0,0,0,1,Dentists A and B.,Dentist E.,Dentists D and E.,ms-h,mo-l,ms-l,0,0,1,1,1,0,1,0,0,0,0,0,0,1
A1B84JJ7ATWVJA,English,49,male,test,test_yarn,95075,1,1,1,0,Stall A.,"Stalls A, B, C, D and E.",Stall E.,mo-h,exh,mo-l,1,1,1,0,0,0,1,1,1,1,0,0,0,0
A1B84JJ7ATWVJA,English,49,male,control,control_what,46487,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,1,1,0,0,0,0
A1B84JJ7ATWVJA,English,49,male,test,test_books,58352,0,0,0,1,Bookstore E.,"Bookstores A, B, C, D and E.",Bookstores D and E.,mo-l,exh,ms-l,1,0,1,0,1,0,1,0,0,0,0,0,0,1
A1B84JJ7ATWVJA,English,49,male,test,test_hair,24717,1,1,1,0,Stylist E.,Stylist A.,"Stylists A, B, C, D and E.",mo-l,mo-h,exh,1,1,1,0,0,0,1,1,1,1,0,0,0,0
A1B84JJ7ATWVJA,English,49,male,control,control_how,84885,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,1,1,0,0,0,0
A1B84JJ7ATWVJA,English,49,male,test,test_coffee,53028,0,0,0,1,Cafes A and B.,Cafe A.,"Cafes A, B, C, D and E.",ms-h,mo-h,exh,1,1,0,1,0,0,1,0,0,0,0,0,0,1
A1B84JJ7ATWVJA,English,49,male,control,control_when,49198,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,1
A1B84JJ7ATWVJA,English,49,male,test,test_shoes,28446,1,1,1,0,Stores D and E.,Stores A and B.,Store A.,ms-l,ms-h,mo-h,0,1,0,1,1,0,1,0,1,0,1,1,0,0
A1B84JJ7ATWVJA,English,49,male,control,control_why,39444,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,1,1,0,0
A1B84JJ7ATWVJA,English,49,male,exit_quest,NA,80132,No%2C both questions are the same ,a little%2C need to read very carefully,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ADGH08WUP68ZF,English,24,female,consent,NA,38942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ADGH08WUP68ZF,English,24,female,train,train_m,25924,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ADGH08WUP68ZF,English,24,female,train,train_f,22380,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ADGH08WUP68ZF,English,24,female,test,test_hair,29700,1,1,1,0,Stylists A and B.,Stylist F.,Stylists D and E.,ms-h,fa,ms-l,0,0,0,1,1,0,1,0,0,0,1,1,0,0
ADGH08WUP68ZF,English,24,female,test,test_coffee,54053,0,0,0,1,Cafes A and B.,Cafe E.,Cafes D and E.,ms-h,mo-l,ms-l,0,0,1,1,1,0,1,0,0,0,0,0,0,1
ADGH08WUP68ZF,English,24,female,control,control_how,23699,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1
ADGH08WUP68ZF,English,24,female,test,test_books,23361,0,0,0,1,Bookstore A.,Bookstore F.,Bookstore E.,mo-h,fa,mo-l,0,1,1,0,0,0,1,0,0,0,0,0,0,1
ADGH08WUP68ZF,English,24,female,control,control_when,28262,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,0,0,0,0,0,1
ADGH08WUP68ZF,English,24,female,test,test_shoes,34543,0,0,0,1,Store F.,Store E.,Store A.,fa,mo-l,mo-h,0,1,1,0,0,0,1,0,0,0,0,0,0,1
ADGH08WUP68ZF,English,24,female,test,test_dentist,17827,0,0,0,1,Dentists D and E.,"Dentists A, B, C, D and E.",Dentist A.,ms-l,exh,mo-h,1,1,0,0,1,0,1,0,0,0,0,0,0,1
ADGH08WUP68ZF,English,24,female,control,control_why,40953,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,0,0,0,0,0,1
ADGH08WUP68ZF,English,24,female,test,test_yarn,30967,0,0,0,1,Stalls D and E.,Stall E.,Stall A.,ms-l,mo-l,mo-h,0,1,1,0,1,0,1,0,0,0,0,0,0,1
ADGH08WUP68ZF,English,24,female,control,control_what,22875,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,0,0,0,0,0,1
